hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
e5da651985,ollama_gpt-oss_120b,4,"The patch adjusts SDMA engine handling during driver shutdown and resume under SR‑IOV, disabling the engine on hw_fini and re‑enabling it when SR‑IOV is active to avoid premature use before initialization.",4,0,0,0,,,,,,,,,66.241,,,,,,
e5f969dd93,ollama_gpt-oss_120b,3,"The commit adds a generic timeout function interface for the MediaTek JPEG decoder, enabling handling of hardware timeouts and generalizing existing code.",0,1,2,4,,,,,,,,,58.264,,,,,,
e5fc78252c,ollama_gpt-oss_120b,4,"Adds AMD DRM driver support to enter zstate during extended vblank when FreeSync video state provides extra blank lines, calculating gained time and updating registers, restoring defaults on exit.",0,0,0,4,,,,,,,,,63.853,,,,,,
e60414644c,ollama_gpt-oss_120b,4,The commit deletes the ipa_fw_mem node from the trogdor device‑tree because the carveout is unused on trogdor boards and its presence triggers a memory‑region overlap warning at boot.,4,0,1,0,,,,,,,,,58.229,,,,,,
e63b81aef2,ollama_gpt-oss_120b,3,"The commit refactors Btrfs extent I/O tree merging code to replace direct rb_next/rb_prev traversal with the existing next_state/prev_state helper functions, simplifying the logic.",0,0,4,0,,,,,,,,,72.462,,,,,,
e688ba3e27,ollama_gpt-oss_120b,4,"The patch changes the prototype of the hqd_destroy() callback so its third argument type matches the actual implementations (enum kfd_preempt_type → uint32_t), eliminating a CFI type mismatch that caused a kernel panic on certain GPUs.",4,1,0,0,,,,,,,,,63.286,,,,,,
e6b0337513,ollama_gpt-oss_120b,4,"The patch updates the meson-sm1-odroid device tree to use the correct GPIO pin and set it to open‑drain for the tf‑io regulator, fixing a boot‑loop that occurs after a reboot.",4,0,0,0,,,,,,,,,77.164,,,,,,
e730558adf,ollama_gpt-oss_120b,3,"The patch consolidates handling of child events when a parent inode has a mark but the FS_EVENT_ON_CHILD flag is absent. It moves the exclusion logic into the mark‑type iterator preparation, ensuring the parent mark is not considered, which stops incorrect clearing of ignore masks and restores proper event reporting.",4,1,2,0,,,,,,,,,64.084,,,,,,
e75d5ae8ab,ollama_gpt-oss_120b,3,"The commit adds support for multiple BAR mapping configurations in the NTB endpoint function driver, storing BAR numbers in ntb_epf_data so different devices can select appropriate BAR layouts (config/scratchpad, doorbell, memory windows).",0,0,1,4,,,,,,,,,61.187,,,,,,
e79368b15d,ollama_gpt-oss_120b,4,"The commit updates the STM32 pinctrl device tree binding by renaming the property from 'reset' to the correct 'resets' and adds 'additionalProperties: false' to the schema, fixing the naming error and tightening validation.",4,3,2,0,,,,,,,,,79.85,,,,,,
e7b060460f,ollama_gpt-oss_120b,3,"Adds propagation of timestamp socket flags through ping6 so IPv6 ping sockets can return packet timestamps, a capability that was previously unavailable.",1,0,0,4,,,,,,,,,65.712,,,,,,
e8c81d649a,ollama_gpt-oss_120b,4,"Adds a new compatible string for Microchip's Icicle reference design in the RISC‑V dt‑bindings, documenting the FPGA fabric version.",0,0,0,4,,,,,,,,,60.314,,,,,,
e92a216d16,ollama_gpt-oss_120b,4,"Adds proper error handling in rio_register_mport(): on device_register() failure it calls put_device() to release the allocated name and removes the port from rio_mports list, preventing a resource leak.",4,1,0,0,,,,,,,,,64.138,,,,,,
e945c653c8,ollama_gpt-oss_120b,3,"The patch separates kernel‑only capability flags from the user‑visible device_cap_flags in the RDMA driver, adds a kernel_cap_flags field, documents each flag, and removes unused flags, clarifying the uapi bitmap.",0,0,4,0,,,,,,,,,56.813,,,,,,
e950329880,ollama_gpt-oss_120b,3,"Commit adds a compiler pragma to silence an array‑bounds warning in ath9k's mac.c for GCC 12, without altering runtime behavior.",0,0,3,0,,,,,,,,,87.226,,,,,,
e973746882,ollama_gpt-oss_120b,3,"The patch updates KVM’s CPUID handling for x86 so that when the base XFD feature flag is not reported, the XFD bits for each state component are cleared, aligning KVM’s CPUID output with Intel’s XFD specification.",3,1,0,0,,,,,,,,,65.395,,,,,,
e9b67ec2d3,ollama_gpt-oss_120b,4,"Adds explicit #include of linux/highmem.h and linux/swap.h where required in i915 driver, enabling removal of the broad linux/i2c.h include from i915_drv.h that previously pulled those headers indirectly.",0,1,4,0,,,,,,,,,61.869,,,,,,
ea5872dd6b,ollama_gpt-oss_120b,3,"Adds a boolean flag in the mlx5 driver to track whether the vport ACL namespace has been created, so it is only allocated once and freed only on driver unload or bare‑metal mode, avoiding unnecessary reallocation when switching eswitch modes.",0,1,3,0,,,,,,,,,55.515,,,,,,
eab25b4f93,ollama_gpt-oss_120b,3,"The commit adds logic for the bq25892 charger driver to read the usb_type property from an external power‑supply device and set the input‑current‑limit (IINLIM) accordingly, enabling charger‑type detection that the chip lacks.",0,1,0,4,,,,,,,,,65.899,,,,,,
eb47b59afb,ollama_gpt-oss_120b,3,"The commit replaces uses of SERIAL_XMIT_SIZE with UART_XMIT_SIZE throughout the serial driver, consolidating the macro name to a single definition.",0,0,4,0,,,,,,,,,56.623,,,,,,
ebca1b8056,ollama_gpt-oss_120b,3,"The patch rewrites the KVM self‑test xapic_ipi_test to create VCPUs with vm_create_with_vcpus() and pass struct kvm_vcpu pointers instead of numeric VCPU IDs, removing role‑specific macros.",0,0,4,0,,,,,,,,,61.323,,,,,,
ebddb14049,ollama_gpt-oss_120b,3,"Creates nf_nat_ovs.c, moves similar OVS and TC NAT functions there, exports nf_ct_nat() for shared use, and adjusts protocol extraction while keeping OVS/TC‑specific checks separate.",0,0,4,0,,,,,,,,,64.411,,,,,,
ebe62df7c5,ollama_gpt-oss_120b,3,"The patch removes direct calls to da7219_aad_jack_det() in the Rockchip ASoC driver and replaces them with the generic component->set_jack() API, enforcing proper abstraction.",0,2,4,0,,,,,,,,,68.106,,,,,,
ec1d7e6ab9,ollama_gpt-oss_120b,4,The patch deletes a set of AVIC‑related function prototypes from the KVM SVM operation table because their implementations were removed when AVIC was made optional static. No runtime behavior is altered; only dead declarations are cleaned up.,0,0,4,0,,,,,,,,,61.309,,,,,,
ec80906b0f,ollama_gpt-oss_120b,3,"The patch updates the self‑test script test_lirc_mode2.sh to return proper exit codes: non‑zero on execution failure and a skip code when the test is not run, and adds quoting to avoid always‑true condition.",4,0,0,0,,,,,,,,,58.432,,,,,,
ec868592f5,ollama_gpt-oss_120b,4,"The patch deletes the redundant enum odm_bw from the r8188eu driver, keeping ht_channel_width as the sole definition.",0,1,4,0,,,,,,,,,61.469,,,,,,
ec906102e5,ollama_gpt-oss_120b,4,"Updates the perf test suite's CSV output linter (test -F 83) to handle the different number of fields on s390 by replacing a Python comma‑counting script with a Bash function, allowing the test to succeed.",4,2,2,0,,,,,,,,,63.08,,,,,,
ed482dc8c7,ollama_gpt-oss_120b,4,"Adds an explicit include of the gpiolib header in the Samsung ASoC driver to ensure the code compiles even when the header is not pulled indirectly, avoiding build failures in certain configurations.",0,4,0,0,,,,,,,,,61.218,,,,,,
ed81d3de8e,ollama_gpt-oss_120b,4,"The commit updates the AD4130 driver sysfs documentation, reformatting the list of in_voltage-voltage_filter_mode_available modes into a proper bullet list with blank lines to satisfy Sphinx formatting.",0,0,4,0,,,,,,,,,55.317,,,,,,
ed823991c6,ollama_gpt-oss_120b,4,Adds support for the RPC‑IF module clock on the R8A779G0 SoC and corrects a table‑alignment typo in the clock definition.,0,0,2,4,,,,,,,,,55.201,,,,,,
edb854a368,ollama_gpt-oss_120b,3,"The patch changes the SCSI core to reallocate a device's budget_map after slave_configure() updates the queue depth, ensuring the map size matches the actual hardware limits instead of the static template values.",4,2,0,0,,,,,,,,,77.166,,,,,,
edc6938f7b,ollama_gpt-oss_120b,3,The patch removes an unnecessary register write in the GV100 init_shader_exceptions() routine of the Nouveau DRM driver to align the implementation with the reference model.,1,1,3,0,,,,,,,,,68.287,,,,,,
ee3e3ac05c,ollama_gpt-oss_120b,4,"Adds an extensible rseq ABI; kernel now reports supported rseq struct size and alignment via ELF auxiliary vectors, letting user-space register with the original 32‑byte struct or larger ones.",0,0,0,4,,,,,,,,,58.116,,,,,,
ee74fdf0ca,ollama_gpt-oss_120b,3,"Updates the sun8i-ss crypto driver to replace pm_runtime_get_sync with pm_runtime_resume_and_get, simplifying runtime power‑management handling.",0,0,4,0,,,,,,,,,63.225,,,,,,
ee9aded6d3,ollama_gpt-oss_120b,4,"The patch updates two macros in the vt6655 driver, renaming the variable wData to reg_value to comply with lower‑case naming and satisfy checkpatch.pl's CamelCase rule.",0,0,4,0,,,,,,,,,62.238,,,,,,
eed9f513bf,ollama_gpt-oss_120b,4,"The patch refactors the hisi_sas driver so that slave_configure_v3_hw() calls the existing hisi_sas_slave_configure() function, removing duplicated code.",0,0,4,0,,,,,,,,,54.732,,,,,,
ef1a0808a2,ollama_gpt-oss_120b,4,"The commit aligns the function amdgpu_ring_init's prototype and definition by renaming parameters in the header from ring_size to max_dw and prio to hw_prio, ensuring both use identical names.",0,0,4,0,,,,,,,,,59.03,,,,,,
ef61b6ea15,ollama_gpt-oss_120b,3,"The patch makes the Bluetooth driver always set the event mask after successful disconnects during suspend, avoiding premature wakeups when wakeup is disabled.",4,0,0,0,,,,,,,,,56.551,,,,,,
efb6402c3c,ollama_gpt-oss_120b,4,"Adds a 1 MiB upper bound for OSS period bytes and uses array_size helpers to detect multiplication overflows, preventing vmalloc() from being called with sizes > INT_MAX, thus fixing the overflow reported by syzbot.",4,2,2,0,,,,,,,,,61.015,,,,,,
f0052d7a1e,ollama_gpt-oss_120b,4,"Adds support for Quectel EM05-G USB modem in the option driver, handling its two USB configurations (RMNET and MBIM) by defining appropriate interfaces and descriptors.",0,0,0,4,,,,,,,,,53.979,,,,,,
f059b46e6f,ollama_gpt-oss_120b,4,"Adds a Linux power supply driver for the uPI uG3105 battery monitor, handling its coulomb counter and defining a placeholder property for future devicetree support.",0,0,0,4,,,,,,,,,65.77,,,,,,
f074732d59,ollama_gpt-oss_120b,3,"The patch updates hugetlb cgroup code to work with folios instead of pages, modifies __remove_hugetlb_page() accordingly, and deletes the unused hugetlb_cgroup_from_page_resv() helper.",0,1,3,0,,,,,,,,,64.793,,,,,,
f0b6d3cc29,ollama_gpt-oss_120b,4,"The patch modifies the Gaudi2 driver’s hard‑reset sequence, increasing the sleep delay from 500 ms to 2 s so firmware and preboot finish before the driver polls the PSOC BTM_FSM register, preventing premature register access.",4,2,0,0,,,,,,,,,62.53,,,,,,
f0e34d2625,ollama_gpt-oss_120b,4,"The patch modifies the jsa1212 light driver’s i2c remove callback to always return 0, suppressing the i2c core’s redundant error message because the driver already logs failures. It cleans up error handling and readies the code for a future void-return API.",0,0,3,0,,,,,,,,,58.212,,,,,,
f110ed8498,ollama_gpt-oss_120b,3,"The patch moves the fixed‑file install/remove helpers into the filetable subsystem and changes their signatures to accept a context (ctx) instead of an io_kiocb, reflecting that they operate on the ring rather than a specific request.",0,1,3,0,,,,,,,,,79.964,,,,,,
f1d0821bf3,ollama_gpt-oss_120b,4,"Adds an IOCTL interface to enable, disable, and query runtime-configurable firmware features for Xilinx devices.",0,0,0,4,,,,,,,,,60.807,,,,,,
f2701e0ffd,ollama_gpt-oss_120b,4,"Adds documentation for the ti,set-io-isolation property in the wkup-m3-ipc device tree bindings, describing its effect on IO isolation during low‑power transitions on am43xx platforms.",0,0,4,0,,,,,,,,,61.982,,,,,,
f28d42663e,ollama_gpt-oss_120b,3,"The patch modifies the i915 driver to allocate the scratch page in system RAM for all GPU platforms, providing a uniform configuration, freeing device memory, and removing the need for direct device initialization of that page.",0,2,3,0,,,,,,,,,69.236,,,,,,
f2c5092190,ollama_gpt-oss_120b,3,"The patch disables per‑CPU soft‑irq stacks when PREEMPT_RT is enabled, removing the unused do_softirq_own_stack() path and freeing memory.",0,1,4,0,,,,,,,,,54.211,,,,,,
f2fed022aa,ollama_gpt-oss_120b,3,"The patch updates the ia64 module to replace a hand‑written swap operation with the standard swap() macro from include/linux/minmax.h, simplifying the code and improving readability.",0,0,4,0,,,,,,,,,64.422,,,,,,
f30ff35f62,ollama_gpt-oss_120b,3,"The patch modifies jbd2_submit_inode_data() to call the filesystem's j_submit_inode_data_buffers hook instead of the hard‑coded jbd2_journal_submit_inode_data_buffers, enabling ext4 fastcommits to use ext4_writepages() rather than generic_writepages().",0,0,3,0,,,,,,,,,63.875,,,,,,
f3116f2e52,ollama_gpt-oss_120b,4,"Updates media dt‑bindings for NXP imx8mq VPU, splitting G1 and G2 decoder blocks into separate nodes and noting they are controlled by the vpu‑blk‑ctrl power‑domain, matching the new driver.",0,2,3,0,,,,,,,,,80.013,,,,,,
f31e3c204d,ollama_gpt-oss_120b,4,"Adds a free(soc_dev_attr) call before returning when of_property_read_string() fails in mxs_machine_init(), eliminating a memory leak.",4,0,0,0,,,,,,,,,64.88,,,,,,
f33b56d370,ollama_gpt-oss_120b,4,"The patch adjusts ov5640_try_frame_interval() to initialize maxfps with the per‑mode max_fps value instead of a hard‑coded 60 fps, ensuring the driver reports the correct maximum frame rate for each sensor mode.",4,0,0,0,,,,,,,,,58.437,,,,,,
f346f32701,ollama_gpt-oss_120b,4,"The commit updates the MAINTAINERS file to add Helge Deller as the fbdev subsystem maintainer, reflecting a change in responsibility for that layer.",0,0,2,0,,,,,,,,,69.932,,,,,,
f38b3c6a78,ollama_gpt-oss_120b,3,"The patch adjusts whitespace indentation of several lines inside the handle_ctrl_vlan() function in the vdpa/mlx5 driver, aligning them with surrounding code for better readability.",0,0,4,0,,,,,,,,,62.361,,,,,,
f3ac888fc5,ollama_gpt-oss_120b,3,"Adds conditional conversion of power values from micro‑Watts to milli‑Watts for SCMI v3.1 in the cpufreq SCMI driver, enabling correct reporting to the Energy Model.",0,2,1,4,,,,,,,,,57.162,,,,,,
f3c2682bad,ollama_gpt-oss_120b,3,"Adds a notifier_block in the random subsystem to inform drivers when a virtual machine forks, with register/unregister helpers; becomes a no‑op when VM‑fork detection is disabled.",0,2,1,3,,,,,,,,,65.75,,,,,,
f3e90c1ca9,ollama_gpt-oss_120b,4,"The patch deletes the Btrfs extent writepage address‑space operation callback, which was only used for single‑page writeback from kswapd memory reclaim. Since this path is rarely invoked and harms I/O patterns, the code is removed.",0,2,4,0,,,,,,,,,73.533,,,,,,
f4c6d22c6c,ollama_gpt-oss_120b,4,"The patch deletes a stray comment that was unintentionally introduced for a not‑yet‑implemented feature, restoring the source to its intended state.",0,0,4,0,,,,,,,,,63.704,,,,,,
f4d1f2142a,ollama_gpt-oss_120b,4,"The patch renames accesses to the TRCIDR3 register in the etm4x coresight driver to follow the sysreg.h naming convention (REGISTER_FIELD_MASK), improving readability without altering generated code.",0,0,4,0,,,,,,,,,60.892,,,,,,
